employee_id,name,salary,manager_id,department_id
5656,Employee_5656,106458,382,7
5657,Employee_5657,67526,364,12
5658,Employee_5658,113493,102,16
5659,Employee_5659,92198,959,9
5660,Employee_5660,139534,502,20
5661,Employee_5661,83395,844,5
5662,Employee_5662,64031,372,11
5663,Employee_5663,115542,615,2
5664,Employee_5664,77701,925,16
5665,Employee_5665,65939,244,4
5666,Employee_5666,89145,816,5
5667,Employee_5667,60324,168,7
5668,Employee_5668,62867,627,6
5669,Employee_5669,40203,652,10
5670,Employee_5670,56544,417,14
5671,Employee_5671,55899,355,8
5672,Employee_5672,69063,477,14
5673,Employee_5673,130880,124,14
5674,Employee_5674,43748,536,20
5675,Employee_5675,145022,705,3
5676,Employee_5676,106629,895,1
5677,Employee_5677,120764,611,9
5678,Employee_5678,60884,401,9
5679,Employee_5679,65183,516,2
5680,Employee_5680,121570,530,16
5681,Employee_5681,111246,681,8
5682,Employee_5682,148036,785,6
5683,Employee_5683,59259,253,13
5684,Employee_5684,75959,120,1
5685,Employee_5685,73457,31,19
5686,Employee_5686,125679,660,15
5687,Employee_5687,42103,777,1
5688,Employee_5688,105901,36,10
5689,Employee_5689,84535,688,1
5690,Employee_5690,56103,341,12
5691,Employee_5691,138046,12,11
5692,Employee_5692,130012,182,17
5693,Employee_5693,118278,656,4
5694,Employee_5694,52391,264,7
5695,Employee_5695,142476,87,12
5696,Employee_5696,68901,939,13
5697,Employee_5697,137537,461,5
5698,Employee_5698,121159,45,6
5699,Employee_5699,107914,391,2
5700,Employee_5700,90357,118,7
5701,Employee_5701,126908,932,14
5702,Employee_5702,78437,530,14
5703,Employee_5703,75503,446,10
5704,Employee_5704,136282,731,4
5705,Employee_5705,133459,941,3
5706,Employee_5706,115403,744,14
5707,Employee_5707,81258,605,6
5708,Employee_5708,73724,966,15
5709,Employee_5709,104286,762,8
5710,Employee_5710,114842,761,5
5711,Employee_5711,144927,793,3
5712,Employee_5712,54908,743,3
5713,Employee_5713,132617,45,13
5714,Employee_5714,90626,885,2
5715,Employee_5715,77228,507,1
5716,Employee_5716,63386,557,12
5717,Employee_5717,86754,970,8
5718,Employee_5718,68302,525,19
5719,Employee_5719,100815,596,9
5720,Employee_5720,124748,830,14
5721,Employee_5721,103344,839,18
5722,Employee_5722,75618,2,10
5723,Employee_5723,116234,27,9
5724,Employee_5724,101114,380,6
5725,Employee_5725,110130,156,1
5726,Employee_5726,65525,854,5
5727,Employee_5727,119818,913,10
5728,Employee_5728,54334,930,13
5729,Employee_5729,134715,510,4
5730,Employee_5730,102767,332,1
5731,Employee_5731,46644,843,2
5732,Employee_5732,141154,686,4
5733,Employee_5733,72933,113,17
5734,Employee_5734,83469,388,10
5735,Employee_5735,73687,486,12
5736,Employee_5736,146609,842,2
5737,Employee_5737,92656,249,3
5738,Employee_5738,57375,570,14
5739,Employee_5739,105206,714,15
5740,Employee_5740,136462,314,13
5741,Employee_5741,76607,238,9
5742,Employee_5742,123178,233,2
5743,Employee_5743,63993,302,19
5744,Employee_5744,84386,606,16
5745,Employee_5745,86287,990,11
5746,Employee_5746,126724,652,12
5747,Employee_5747,138132,333,1
5748,Employee_5748,133308,112,2
5749,Employee_5749,136393,620,16
5750,Employee_5750,116312,361,2
5751,Employee_5751,138371,856,19
5752,Employee_5752,115324,800,10
5753,Employee_5753,111196,96,19
5754,Employee_5754,110014,957,10
5755,Employee_5755,48210,846,16
5756,Employee_5756,50922,15,13
5757,Employee_5757,76289,555,16
5758,Employee_5758,73340,953,18
5759,Employee_5759,79850,375,8
5760,Employee_5760,96984,741,18
5761,Employee_5761,143699,389,13
5762,Employee_5762,124178,619,7
5763,Employee_5763,51094,216,18
5764,Employee_5764,127959,398,6
5765,Employee_5765,73418,259,9
5766,Employee_5766,45741,823,6
5767,Employee_5767,112374,319,18
5768,Employee_5768,108798,195,17
5769,Employee_5769,110532,477,12
5770,Employee_5770,62164,417,3
5771,Employee_5771,75595,474,5
5772,Employee_5772,70257,606,7
5773,Employee_5773,54211,567,10
5774,Employee_5774,135989,543,10
5775,Employee_5775,45232,230,19
5776,Employee_5776,107753,883,4
5777,Employee_5777,92691,520,10
5778,Employee_5778,129765,702,18
5779,Employee_5779,119768,872,3
5780,Employee_5780,65613,199,3
5781,Employee_5781,54026,845,5
5782,Employee_5782,93535,672,16
5783,Employee_5783,134090,598,20
5784,Employee_5784,70908,20,13
5785,Employee_5785,92113,310,11
5786,Employee_5786,59610,587,13
5787,Employee_5787,86646,952,19
5788,Employee_5788,145141,897,6
5789,Employee_5789,103185,652,13
5790,Employee_5790,112567,637,4
5791,Employee_5791,87574,762,5
5792,Employee_5792,131051,899,19
5793,Employee_5793,142020,595,5
5794,Employee_5794,76182,433,14
5795,Employee_5795,40570,370,4
5796,Employee_5796,137790,559,12
5797,Employee_5797,59288,890,6
5798,Employee_5798,118824,77,19
5799,Employee_5799,69877,541,10
5800,Employee_5800,124425,284,1
5801,Employee_5801,40917,647,16
5802,Employee_5802,115602,139,4
5803,Employee_5803,135040,552,9
5804,Employee_5804,104575,997,18
5805,Employee_5805,112518,281,17
5806,Employee_5806,79104,561,15
5807,Employee_5807,58062,257,19
5808,Employee_5808,56999,822,7
5809,Employee_5809,101845,359,18
5810,Employee_5810,49941,439,6
5811,Employee_5811,101169,269,19
5812,Employee_5812,63470,133,12
5813,Employee_5813,99821,745,3
5814,Employee_5814,126669,639,1
5815,Employee_5815,84435,103,5
5816,Employee_5816,44529,765,1
5817,Employee_5817,123055,94,8
5818,Employee_5818,52192,848,7
5819,Employee_5819,114102,728,15
5820,Employee_5820,112762,572,11
5821,Employee_5821,143466,479,18
5822,Employee_5822,126795,779,14
5823,Employee_5823,74087,240,9
5824,Employee_5824,106677,12,5
5825,Employee_5825,44627,146,4
5826,Employee_5826,96541,939,12
5827,Employee_5827,108226,751,1
5828,Employee_5828,145627,600,13
5829,Employee_5829,43255,94,1
5830,Employee_5830,97433,826,3
5831,Employee_5831,45213,292,8
5832,Employee_5832,142412,24,18
5833,Employee_5833,59404,271,16
5834,Employee_5834,65380,504,20
5835,Employee_5835,131056,165,20
5836,Employee_5836,59173,938,16
5837,Employee_5837,93027,761,2
5838,Employee_5838,63989,86,17
5839,Employee_5839,148106,653,10
5840,Employee_5840,64519,645,7
5841,Employee_5841,62439,984,10
5842,Employee_5842,116949,790,19
5843,Employee_5843,54995,637,20
5844,Employee_5844,63559,827,9
5845,Employee_5845,129049,490,17
5846,Employee_5846,45021,907,9
5847,Employee_5847,138000,140,9
5848,Employee_5848,61119,867,5
5849,Employee_5849,91539,102,7
5850,Employee_5850,134835,225,11
5851,Employee_5851,79350,901,8
5852,Employee_5852,86223,574,14
5853,Employee_5853,65517,293,2
5854,Employee_5854,118653,895,10
5855,Employee_5855,62250,305,16
5856,Employee_5856,124486,253,16
5857,Employee_5857,122895,179,19
5858,Employee_5858,129132,39,11
5859,Employee_5859,131066,775,6
5860,Employee_5860,106798,700,6
5861,Employee_5861,94199,519,7
5862,Employee_5862,99546,615,16
5863,Employee_5863,145686,736,13
5864,Employee_5864,128151,545,3
5865,Employee_5865,43327,235,9
5866,Employee_5866,69768,462,3
5867,Employee_5867,104418,227,6
5868,Employee_5868,134386,699,17
5869,Employee_5869,82788,824,3
5870,Employee_5870,122384,482,2
5871,Employee_5871,86830,429,12
5872,Employee_5872,92446,21,6
5873,Employee_5873,145078,342,10
5874,Employee_5874,55160,39,11
5875,Employee_5875,96583,172,16
5876,Employee_5876,73998,438,16
5877,Employee_5877,67230,178,18
5878,Employee_5878,49076,597,9
5879,Employee_5879,109341,132,19
5880,Employee_5880,71085,350,2
5881,Employee_5881,95571,524,1
5882,Employee_5882,54715,539,16
5883,Employee_5883,45750,505,18
5884,Employee_5884,118768,83,3
5885,Employee_5885,75903,992,1
5886,Employee_5886,112489,463,6
5887,Employee_5887,72093,829,19
5888,Employee_5888,131036,860,19
5889,Employee_5889,127954,342,11
5890,Employee_5890,74314,279,8
5891,Employee_5891,88225,865,5
5892,Employee_5892,127985,262,20
5893,Employee_5893,123014,165,9
5894,Employee_5894,75179,292,15
5895,Employee_5895,65338,508,14
5896,Employee_5896,132435,579,4
5897,Employee_5897,109681,225,8
5898,Employee_5898,72101,169,20
5899,Employee_5899,42775,597,17
5900,Employee_5900,137183,644,2
5901,Employee_5901,85619,447,20
5902,Employee_5902,85838,689,16
5903,Employee_5903,59539,854,10
5904,Employee_5904,142274,501,2
5905,Employee_5905,97124,763,11
5906,Employee_5906,105149,526,10
5907,Employee_5907,66616,734,19
5908,Employee_5908,119655,378,14
5909,Employee_5909,130695,200,11
5910,Employee_5910,94567,618,9
5911,Employee_5911,77099,249,7
5912,Employee_5912,115831,948,15
5913,Employee_5913,140246,408,20
5914,Employee_5914,101799,600,17
5915,Employee_5915,130221,124,3
5916,Employee_5916,65479,112,15
5917,Employee_5917,86172,980,14
5918,Employee_5918,139165,136,8
5919,Employee_5919,95863,758,4
5920,Employee_5920,82043,495,10
5921,Employee_5921,122569,677,2
5922,Employee_5922,142438,149,14
5923,Employee_5923,55408,874,8
5924,Employee_5924,97980,342,10
5925,Employee_5925,122956,944,18
5926,Employee_5926,56351,579,15
5927,Employee_5927,44131,732,5
5928,Employee_5928,84825,782,13
5929,Employee_5929,51349,320,18
5930,Employee_5930,100931,821,2
5931,Employee_5931,84254,925,13
5932,Employee_5932,78225,860,14
5933,Employee_5933,144383,531,10
5934,Employee_5934,52453,288,4
5935,Employee_5935,58814,488,15
5936,Employee_5936,58263,491,8
5937,Employee_5937,117694,611,15
5938,Employee_5938,55735,251,14
5939,Employee_5939,55830,981,9
5940,Employee_5940,87893,76,20
5941,Employee_5941,84673,646,3
5942,Employee_5942,129462,391,15
5943,Employee_5943,85066,411,17
5944,Employee_5944,140315,172,16
5945,Employee_5945,43373,874,4
5946,Employee_5946,50335,200,11
5947,Employee_5947,63741,216,8
5948,Employee_5948,50692,375,3
5949,Employee_5949,87295,719,19
5950,Employee_5950,85541,585,14
5951,Employee_5951,74057,10,9
5952,Employee_5952,106983,798,3
5953,Employee_5953,59583,767,4
5954,Employee_5954,62765,11,4
5955,Employee_5955,99287,891,11
5956,Employee_5956,63906,990,19
5957,Employee_5957,125103,589,16
5958,Employee_5958,119675,434,17
5959,Employee_5959,86525,683,10
5960,Employee_5960,78230,607,17
5961,Employee_5961,59520,817,16
5962,Employee_5962,125238,372,20
5963,Employee_5963,91934,272,6
5964,Employee_5964,65566,930,7
5965,Employee_5965,113193,896,14
5966,Employee_5966,143224,924,11
5967,Employee_5967,70134,690,12
5968,Employee_5968,50345,575,14
5969,Employee_5969,81185,508,5
5970,Employee_5970,132949,131,5
5971,Employee_5971,110744,854,20
5972,Employee_5972,73455,923,15
5973,Employee_5973,68018,783,1
5974,Employee_5974,94219,318,9
5975,Employee_5975,85991,843,3
5976,Employee_5976,113616,948,4
5977,Employee_5977,127438,852,16
5978,Employee_5978,49486,620,7
5979,Employee_5979,78862,784,14
5980,Employee_5980,98870,167,16
5981,Employee_5981,126694,396,18
5982,Employee_5982,145996,179,16
5983,Employee_5983,83856,57,16
5984,Employee_5984,141407,479,2
5985,Employee_5985,140744,932,10
5986,Employee_5986,126055,590,7
5987,Employee_5987,71379,459,15
5988,Employee_5988,104729,60,9
5989,Employee_5989,68378,368,7
5990,Employee_5990,145428,120,16
5991,Employee_5991,94353,718,3
5992,Employee_5992,89996,545,17
5993,Employee_5993,54031,581,8
5994,Employee_5994,120072,16,2
5995,Employee_5995,105982,495,20
5996,Employee_5996,76683,496,3
5997,Employee_5997,57618,504,8
5998,Employee_5998,46587,531,2
5999,Employee_5999,102790,968,19
6000,Employee_6000,71480,314,17
6001,Employee_6001,138530,68,5
6002,Employee_6002,60527,726,20
6003,Employee_6003,63569,160,17
6004,Employee_6004,51151,613,10
6005,Employee_6005,111094,887,9
6006,Employee_6006,99174,717,6
6007,Employee_6007,84739,144,11
6008,Employee_6008,72954,568,2
6009,Employee_6009,149373,594,12
6010,Employee_6010,75303,992,12
6011,Employee_6011,74700,384,16
6012,Employee_6012,133036,268,12
6013,Employee_6013,107568,922,18
6014,Employee_6014,106788,453,13
6015,Employee_6015,111045,698,15
6016,Employee_6016,77842,517,16
6017,Employee_6017,53900,864,4
6018,Employee_6018,120059,349,12
6019,Employee_6019,41881,109,17
6020,Employee_6020,73037,482,1
6021,Employee_6021,41630,406,18
6022,Employee_6022,60789,649,16
6023,Employee_6023,128059,50,1
6024,Employee_6024,123494,402,10
6025,Employee_6025,86151,562,19
6026,Employee_6026,88920,475,16
6027,Employee_6027,149388,86,14
6028,Employee_6028,107231,67,2
6029,Employee_6029,120357,595,6
6030,Employee_6030,43262,978,5
6031,Employee_6031,106981,41,12
6032,Employee_6032,121972,730,4
6033,Employee_6033,115485,56,4
6034,Employee_6034,94722,737,5
6035,Employee_6035,129499,195,7
6036,Employee_6036,90818,759,6
6037,Employee_6037,69932,677,13
6038,Employee_6038,46901,61,4
6039,Employee_6039,139023,262,13
6040,Employee_6040,48597,111,4
6041,Employee_6041,103909,764,10
6042,Employee_6042,112391,710,20
6043,Employee_6043,124214,177,1
6044,Employee_6044,48263,947,8
6045,Employee_6045,103293,25,7
6046,Employee_6046,65805,409,5
6047,Employee_6047,131679,757,3
6048,Employee_6048,51874,530,15
6049,Employee_6049,133065,776,17
6050,Employee_6050,126402,316,13
6051,Employee_6051,54079,531,15
6052,Employee_6052,89850,105,19
6053,Employee_6053,112779,748,20
6054,Employee_6054,135408,817,14
6055,Employee_6055,49018,463,13
6056,Employee_6056,89500,245,12
6057,Employee_6057,52100,80,9
6058,Employee_6058,97021,661,3
6059,Employee_6059,59800,908,11
6060,Employee_6060,103400,395,10
6061,Employee_6061,132446,521,1
6062,Employee_6062,69437,832,17
6063,Employee_6063,143124,735,13
6064,Employee_6064,116537,925,14
6065,Employee_6065,86675,263,1
6066,Employee_6066,59942,660,2
6067,Employee_6067,60862,789,2
6068,Employee_6068,51669,273,7
6069,Employee_6069,93772,705,9
6070,Employee_6070,55916,943,4
6071,Employee_6071,50878,171,2
6072,Employee_6072,42985,264,19
6073,Employee_6073,137905,962,5
6074,Employee_6074,113648,821,9
6075,Employee_6075,81235,25,13
6076,Employee_6076,58931,468,12
6077,Employee_6077,132876,861,19
6078,Employee_6078,40336,475,9
6079,Employee_6079,82933,355,10
6080,Employee_6080,124899,25,19
6081,Employee_6081,85536,33,10
6082,Employee_6082,109504,263,12
6083,Employee_6083,139214,137,14
6084,Employee_6084,91148,815,8
6085,Employee_6085,56279,694,16
6086,Employee_6086,108665,874,17
6087,Employee_6087,143751,753,20
6088,Employee_6088,144433,565,4
6089,Employee_6089,111386,461,6
6090,Employee_6090,126124,167,12
6091,Employee_6091,145750,630,18
6092,Employee_6092,117485,654,7
6093,Employee_6093,114055,80,5
6094,Employee_6094,131911,756,10
6095,Employee_6095,138618,913,6
6096,Employee_6096,117273,863,14
6097,Employee_6097,106670,869,6
6098,Employee_6098,116474,406,14
6099,Employee_6099,94028,573,12
6100,Employee_6100,130022,45,12
6101,Employee_6101,131632,598,8
6102,Employee_6102,146651,610,10
6103,Employee_6103,111128,806,16
6104,Employee_6104,58108,910,20
6105,Employee_6105,92495,52,8
6106,Employee_6106,122806,983,9
6107,Employee_6107,133185,703,13
6108,Employee_6108,116533,958,20
6109,Employee_6109,139025,475,17
6110,Employee_6110,96830,591,19
6111,Employee_6111,114640,15,17
6112,Employee_6112,92509,359,7
6113,Employee_6113,106406,486,1
6114,Employee_6114,134220,837,20
6115,Employee_6115,79519,705,14
6116,Employee_6116,89649,501,17
6117,Employee_6117,74524,140,13
6118,Employee_6118,136493,619,2
6119,Employee_6119,73885,814,14
6120,Employee_6120,84369,776,1
6121,Employee_6121,141132,446,5
6122,Employee_6122,135402,289,7
6123,Employee_6123,70676,208,19
6124,Employee_6124,104093,474,14
6125,Employee_6125,87764,412,14
6126,Employee_6126,90799,676,15
6127,Employee_6127,119414,426,5
6128,Employee_6128,145296,853,5
6129,Employee_6129,133095,370,2
6130,Employee_6130,112307,831,18
6131,Employee_6131,122062,663,9
6132,Employee_6132,135432,966,10
6133,Employee_6133,71923,289,18
6134,Employee_6134,141739,431,4
6135,Employee_6135,144926,267,8
6136,Employee_6136,118388,150,18
6137,Employee_6137,87574,718,20
6138,Employee_6138,83391,254,17
6139,Employee_6139,93664,352,16
6140,Employee_6140,107384,376,18
6141,Employee_6141,71027,652,7
6142,Employee_6142,75464,854,1
6143,Employee_6143,74485,357,1
6144,Employee_6144,59456,607,18
6145,Employee_6145,114795,940,4
6146,Employee_6146,75554,369,20
6147,Employee_6147,86922,226,20
6148,Employee_6148,53409,704,4
6149,Employee_6149,109327,302,6
6150,Employee_6150,131400,825,3
6151,Employee_6151,76639,388,6
6152,Employee_6152,140110,376,13
6153,Employee_6153,103627,972,7
6154,Employee_6154,123424,117,4
6155,Employee_6155,59692,4,1
6156,Employee_6156,129037,443,6
6157,Employee_6157,118840,351,5
6158,Employee_6158,94200,754,13
6159,Employee_6159,133063,532,19
6160,Employee_6160,97415,663,4
6161,Employee_6161,58074,639,6
6162,Employee_6162,55549,123,13
6163,Employee_6163,69963,657,5
6164,Employee_6164,131456,276,13
6165,Employee_6165,136362,821,10
6166,Employee_6166,141607,393,3
6167,Employee_6167,92265,663,13
6168,Employee_6168,56061,359,12
6169,Employee_6169,98226,622,4
6170,Employee_6170,68810,468,10
6171,Employee_6171,100006,984,3
6172,Employee_6172,62800,627,17
6173,Employee_6173,148959,699,9
6174,Employee_6174,147228,56,1
6175,Employee_6175,115476,250,18
6176,Employee_6176,109460,895,9
6177,Employee_6177,97767,918,20
6178,Employee_6178,68054,149,9
6179,Employee_6179,115319,451,2
6180,Employee_6180,142789,161,19
6181,Employee_6181,85397,119,16
6182,Employee_6182,53233,581,3
6183,Employee_6183,130020,923,16
6184,Employee_6184,65068,350,13
6185,Employee_6185,105727,98,3
6186,Employee_6186,130610,166,10
6187,Employee_6187,110453,809,18
6188,Employee_6188,144135,662,6
6189,Employee_6189,65832,837,6
6190,Employee_6190,148464,975,18
6191,Employee_6191,126242,513,6
6192,Employee_6192,53682,663,6
6193,Employee_6193,132298,400,13
6194,Employee_6194,63383,364,14
6195,Employee_6195,98160,576,7
6196,Employee_6196,133332,325,13
6197,Employee_6197,63666,580,15
6198,Employee_6198,98817,632,12
6199,Employee_6199,131198,620,1
6200,Employee_6200,74642,827,3
6201,Employee_6201,81830,246,18
6202,Employee_6202,143067,433,8
6203,Employee_6203,50234,92,2
6204,Employee_6204,97616,267,4
6205,Employee_6205,49221,614,18
6206,Employee_6206,51410,942,13
6207,Employee_6207,120055,962,15
6208,Employee_6208,101413,623,2
6209,Employee_6209,41051,320,10
6210,Employee_6210,115301,922,2
6211,Employee_6211,116918,815,12
6212,Employee_6212,118116,855,5
6213,Employee_6213,96563,61,12
6214,Employee_6214,137859,299,1
6215,Employee_6215,84757,402,2
6216,Employee_6216,117475,954,16
6217,Employee_6217,91257,647,2
6218,Employee_6218,135500,566,16
6219,Employee_6219,40307,619,20
6220,Employee_6220,96889,302,16
6221,Employee_6221,108895,769,6
6222,Employee_6222,135184,252,13
6223,Employee_6223,75944,733,12
6224,Employee_6224,139555,477,10
6225,Employee_6225,78134,368,5
6226,Employee_6226,67323,678,8
6227,Employee_6227,111762,940,6
6228,Employee_6228,127225,159,5
6229,Employee_6229,136507,960,20
6230,Employee_6230,65954,165,6
6231,Employee_6231,95021,204,17
6232,Employee_6232,129959,266,6
6233,Employee_6233,135927,137,17
6234,Employee_6234,119866,367,5
6235,Employee_6235,110427,442,17
6236,Employee_6236,44992,857,17
6237,Employee_6237,41961,759,13
6238,Employee_6238,52497,566,7
6239,Employee_6239,72551,915,6
6240,Employee_6240,116384,720,14
6241,Employee_6241,95755,16,16
6242,Employee_6242,53255,67,3
6243,Employee_6243,44567,132,9
6244,Employee_6244,88847,699,15
